#           X                Y                 Ex                Ey                Ez                E 
      3.6561000000      8.7050000000     -0.0355075256     -0.0000000000      0.0000000000      0.0355075256
      3.6561000000      8.8791000000     -0.0352755932     -0.0069864318      0.0000000000      0.0359607801
      3.6561000000      9.0532000000     -0.0345784437     -0.0139931485      0.0000000000      0.0373025063
      3.6561000000      9.2273000000     -0.0334120070     -0.0210403731      0.0000000000      0.0394849277
      3.6561000000      9.4014000000     -0.0317694564     -0.0281482008      0.0000000000      0.0424454893
      3.6561000000      9.5755000000     -0.0296411437     -0.0353365260      0.0000000000      0.0461223099
      3.6561000000      9.7496000000     -0.0270145085     -0.0426249593      0.0000000000      0.0504645502
      3.6561000000      9.9237000000     -0.0238739612     -0.0500327286      0.0000000000      0.0554368105
      3.6561000000     10.0978000000     -0.0202007410     -0.0575785606      0.0000000000      0.0610193459
      3.6561000000     10.2719000000     -0.0159727478     -0.0652805375      0.0000000000      0.0672062292
      3.6561000000     10.4460000000     -0.0111643504     -0.0731559229      0.0000000000      0.0740029174
      3.6561000000     10.6201000000     -0.0057461706     -0.0812209497      0.0000000000      0.0814239593
      3.6561000000     10.7942000000      0.0003151537     -0.0894905617      0.0000000000      0.0894911166
      3.6561000000     10.9683000000      0.0070572238     -0.0979781012     -0.0000000000      0.0982319333
      3.6561000000     11.1424000000      0.0145221504     -0.1066949299      0.0000000000      0.1076786930
      3.6561000000     11.3165000000      0.0227568317     -0.1156499724      0.0000000000      0.1178676779
      3.6561000000     11.4906000000      0.0318132314     -0.1248491676      0.0000000000      0.1288386446
      3.6561000000     11.6647000000      0.0417486460     -0.1342948125      0.0000000000      0.1406344414
      3.6561000000     11.8388000000      0.0526259455     -0.1439847809      0.0000000000      0.1533007086
      3.6561000000     12.0129000000      0.0645137673     -0.1539115969      0.0000000000      0.1668856070
      3.6561000000     12.1870000000      0.0774866377     -0.1640613437      0.0000000000      0.1814395313
      3.6561000000     12.3611000000      0.0916249851     -0.1744123848      0.0000000000      0.1970147656
      3.6561000000     12.5352000000      0.1070150043     -0.1849338771      0.0000000000      0.2136650417
      3.6561000000     12.7093000000      0.1237483138     -0.1955840560      0.0000000000      0.2314449570
      3.6561000000     12.8834000000      0.1419213389     -0.2063082771      0.0000000000      0.2504092084
      3.6561000000     13.0575000000      0.1616343383     -0.2170368064      0.0000000000      0.2706115937
      3.6561000000     13.2316000000      0.1829899694     -0.2276823645      0.0000000000      0.2921037281
      3.6561000000     13.4057000000      0.2060912775     -0.2381374459      0.0000000000      0.3149334181
      3.6561000000     13.5798000000      0.2310389692     -0.2482714659      0.0000000000      0.3391426338
      3.6561000000     13.7539000000      0.2579278192     -0.2579278192      0.0000000000      0.3647650200
      3.6561000000     13.9280000000      0.2868420511     -0.2669209896      0.0000000000      0.3918228898
      3.6561000000     14.1021000000      0.3178495332     -0.2750339084      0.0000000000      0.4203236569
      3.6561000000     14.2762000000      0.3509946531     -0.2820158397      0.0000000000      0.4502556833
      3.6561000000     14.4503000000      0.3862897813     -0.2875811620      0.0000000000      0.4815835545
      3.6561000000     14.6244000000      0.4237053197     -0.2914095119      0.0000000000      0.5142428430
      3.6561000000     14.7985000000      0.4631584632     -0.2931478544     -0.0000000000      0.5481344968
      3.6561000000     14.9726000000      0.5045009954     -0.2924151232      0.0000000000      0.5831190775
      3.6561000000     15.1467000000      0.5475066916     -0.2888101079      0.0000000000      0.6190111920
      3.6561000000     15.3208000000      0.5918592187     -0.2819232269      0.0000000000      0.6555745881
      3.6561000000     15.4949000000      0.6371417673     -0.2713526701      0.0000000000      0.6925185219
      3.6561000000     15.6690000000      0.6828300042     -0.2567250890      0.0000000000      0.7294961178
      3.6561000000     15.8431000000      0.7282902021     -0.2377205235      0.0000000000      0.7661055187
      3.6561000000     16.0172000000      0.7727845129     -0.2141005918      0.0000000000      0.8018946108
      3.6561000000     16.1913000000      0.8154851797     -0.1857381583      0.0000000000      0.8363699790
      3.6561000000     16.3654000000      0.8554989403     -0.1526458618      0.0000000000      0.8690104694
      3.6561000000     16.5395000000      0.8919019026     -0.1150001712      0.0000000000      0.8992852958
      3.6561000000     16.7136000000      0.9237838026     -0.0731572747      0.0000000000      0.9266760496
      3.6561000000     16.8877000000      0.9502989480     -0.0276572884      0.0000000000      0.9507013286
      3.6561000000     17.0618000000      0.9707195807      0.0207858479      0.0000000000      0.9709420971
      3.6561000000     17.2359000000      0.9844862198      0.0713098530      0.0000000000      0.9870654548
      3.6561000000     17.4100000000      0.9912491402      0.1229439570      0.0000000000      0.9988443695
      3.8302000000      0.0000000000      0.8943636840     -0.1261601919      0.0000000000      0.9032180209
      3.8302000000      0.1741000000      0.8881996969     -0.0809813411      0.0000000000      0.8918837812
      3.8302000000      0.3482000000      0.8762505559     -0.0367097741      0.0000000000      0.8770191812
      3.8302000000      0.5223000000      0.8587787656      0.0058818442      0.0000000000      0.8587989080
      3.8302000000      0.6964000000      0.8362082479      0.0460998384      0.0000000000      0.8374780170
      3.8302000000      0.8705000000      0.8090952899      0.0833593896      0.0000000000      0.8133781261
      3.8302000000      1.0446000000      0.7780928376      0.1172046797      0.0000000000      0.7868706380
      3.8302000000      1.2187000000      0.7439119843      0.1473184183      0.0000000000      0.7583585938
      3.8302000000      1.3928000000      0.7072843465      0.1735212021      0.0000000000      0.7282587140
      3.8302000000      1.5669000000      0.6689283720      0.1957622334      0.0000000000      0.6969849489
      3.8302000000      1.7410000000      0.6295216732      0.2141035977      0.0000000000      0.6649344987
      3.8302000000      1.9151000000      0.5896804506      0.2287005506      0.0000000000      0.6324768578
      3.8302000000      2.0892000000      0.5499461359      0.2397801385      0.0000000000      0.5999460536
      3.8302000000      2.2633000000      0.5107786649      0.2476201012     -0.0000000000      0.5676359388
      3.8302000000      2.4374000000      0.4725553280      0.2525294948     -0.0000000000      0.5357981745
      3.8302000000      2.6115000000      0.4355739306      0.2548319452      0.0000000000      0.5046424173
      3.8302000000      2.7856000000      0.4000589787      0.2548519690      0.0000000000      0.4743381837
      3.8302000000      2.9597000000      0.3661697252      0.2529044216      0.0000000000      0.4450178807
      3.8302000000      3.1338000000      0.3340091075      0.2492868742      0.0000000000      0.4167805532
      3.8302000000      3.3079000000      0.3036328316      0.2442745565      0.0000000000      0.3896959781
      3.8302000000      3.4820000000      0.2750580747      0.2381174337      0.0000000000      0.3638088188
      3.8302000000      3.6561000000      0.2482714659      0.2310389692      0.0000000000      0.3391426338
      3.8302000000      3.8302000000      0.2232361590      0.2232361590      0.0000000000      0.3157036037
      3.8302000000      4.0043000000      0.1998979252      0.2148804710      0.0000000000      0.2934838962
      3.8302000000      4.1784000000      0.1781902740      0.2061193878      0.0000000000      0.2724646322
      3.8302000000      4.3525000000      0.1580386625      0.1970783115      0.0000000000      0.2526184469
      3.8302000000      4.5266000000      0.1393638841      0.1878626473      0.0000000000      0.2339116638
      3.8302000000      4.7007000000      0.1220847393      0.1785599307      0.0000000000      0.2163061082
      3.8302000000      4.8748000000      0.1061200946      0.1692419054      0.0000000000      0.1997605993
      3.8302000000      5.0489000000      0.0913904316      0.1599664893      0.0000000000      0.1842321598
      3.8302000000      5.2230000000      0.0778189769      0.1507795931      0.0000000000      0.1696769839
      3.8302000000      5.3971000000      0.0653324960      0.1417167701      0.0000000000      0.1560512030
      3.8302000000      5.5712000000      0.0538618198      0.1328046941      0.0000000000      0.1433114874
      3.8302000000      5.7453000000      0.0433421638      0.1240624665      0.0000000000      0.1314155194
      3.8302000000      5.9194000000      0.0337132874      0.1155027613      0.0000000000      0.1203223737
      3.8302000000      6.0935000000      0.0249195351      0.1071328214      0.0000000000      0.1099928391
      3.8302000000      6.2676000000      0.0169097901      0.0989553177      0.0000000000      0.1003897201
      3.8302000000      6.4417000000      0.0096373673      0.0909690874      0.0000000000      0.0914781597
      3.8302000000      6.6158000000      0.0030598645      0.0831697647      0.0000000000      0.0832260328
      3.8302000000      6.7899000000     -0.0028610108      0.0755503171      0.0000000000      0.0756044694
